Time_Index,Demand_MW_Region1Beijing,Demand_MW_Region2Tianjin,Demand_MW_Region3Hebei,Demand_MW_Region4Shanxi,Demand_MW_Region5Innermongolia,Demand_MW_Region6Liaoning,Demand_MW_Region7Jilin,Demand_MW_Region8Heilongjiang,Demand_MW_Region9Shanghai,Demand_MW_Region10Jiangsu,Demand_MW_Region11Zhejiang,Demand_MW_Region12Anhui,Demand_MW_Region13Fujian,Demand_MW_Region14Jiangxi,Demand_MW_Region15Shandong,Demand_MW_Region16Henan,Demand_MW_Region17Hubei,Demand_MW_Region18Hunan,Demand_MW_Region19Guangdong,Demand_MW_Region20Guangxi,Demand_MW_Region21Hainan,Demand_MW_Region22Chongqing,Demand_MW_Region23Sichuan,Demand_MW_Region24Guizhou,Demand_MW_Region25Yunnan,Demand_MW_Region26Tibet,Demand_MW_Region27Shaanxi,Demand_MW_Region28Gansu,Demand_MW_Region29Qinghai,Demand_MW_Region30Ningxia,Demand_MW_Region31Xinjiang
211,20006.988885007373,15963.322235728763,71093.97180118556,38705.8479835392,66856.7374165341,38331.450688301775,12362.104449987977,16397.411319594234,31103.776826224428,122850.51887838129,88282.4078089476,40721.07116612259,48308.0334447878,23660.75656142695,111553.33597724525,62790.63202962203,46019.57058451584,34038.155005117194,137541.78660699466,37599.16632699687,7419.394382706619,24300.417900422482,57690.05251960371,28164.417450427172,38072.29624125271,2051.9635624260955,37667.821071151106,24913.65412240053,14068.140243962278,20525.59003641107,55108.36472086124
212,20061.180199116407,16386.82426837092,70281.7630898392,39003.93646267114,65411.1245855488,38293.27322479288,12293.116817027001,16499.751313288634,31846.429986872434,124014.52458329269,91664.11838230942,44803.032843735346,49110.475085139886,25076.572488066435,110810.73136938782,61445.04875525157,52946.98417804826,39804.50230562941,151972.50220364417,38802.323253673465,7774.429974604346,26590.11198559138,61670.047077590025,28578.789424451064,38680.13167235067,2062.149171136767,37775.20734164371,24869.248318815276,13950.133592753493,20520.28301857726,55178.239314451515
213,19735.632740548477,16492.640309908205,68827.9789391467,38307.95411158624,64121.01716584505,39362.215488352784,12322.882505100068,16253.373844839414,32318.384377493472,134539.17938601138,95401.37448672448,48422.73879093342,49477.83200956916,24553.378613199617,108844.55423821043,68402.87891625377,54403.50694720592,38859.53856123075,149890.58054438635,38185.84182870957,7608.772442419514,26949.493287065656,69350.9639975533,29350.734103148334,38072.29624125271,2138.487620693373,38572.976376284,25248.993173872015,14231.938414439748,20575.718048987204,55038.40587350963
214,18449.664187399518,15867.166957536083,66705.87389793461,37623.301425010715,60899.499699983055,37983.50067600145,11978.447025659314,15863.800266421302,31124.371230975474,135151.091381617,97981.51772861596,46884.948899027426,49065.250793932675,23473.538078501642,104063.14615576211,71959.70142542609,52341.671089428884,40951.79899451535,131461.53740900656,37669.24402424406,7424.971324969922,25808.705298977773,66277.15714682566,28521.64282736656,36232.40158924386,2056.1022047528922,37711.481799280285,25039.465968875833,14081.817918289178,20528.683607360654,54828.02069013118
215,16474.108001858676,14535.020933888041,62851.77982890704,36552.86451222322,56615.48217679194,36819.8041722103,11511.137857491762,15106.562409074246,28955.73096079933,134322.45324598902,97927.41214329179,44771.545433317064,48387.527482048674,22108.65715785222,101131.90217582481,65740.93731425298,49592.15639665609,39964.93522579106,123455.61799636706,36559.70425899889,7192.097582657447,24645.310992450955,60395.707376278624,27020.59754682319,32472.0129351069,1937.6220316566425,36446.37168191071,24560.99208276582,13778.022802785767,20417.113520548774,54616.865913740825
216,14435.598656943828,12403.801376077561,57511.170686875645,35464.65560755315,54024.12382320772,35564.76459901971,11114.64744946287,14506.754978314186,26579.00773476435,127605.68559502535,93885.36871924234,41975.543603969236,45480.764658564156,21099.29626650136,99592.99262840954,57451.03913765902,45426.980934129075,33868.60728473959,103971.55088211616,35543.201166889376,6696.697815908779,23601.659597514583,52976.42759753476,25403.063833319575,30222.560640229323,1805.7649376748607,34999.0935758358,24049.13594424544,13669.471926826867,20093.79619829323,52494.86442812516
217,13821.794289334375,10678.724515079146,49977.79926887042,35282.35152768593,57504.759602394486,35546.21628512146,11408.695052140423,14223.453470288438,18494.090943658655,93086.32446923791,69780.96465090777,30530.464766524547,32655.968666391625,20353.83281572214,99095.55227963,42811.12990382845,26430.365702144798,27127.752678495493,90331.39012625061,32122.01912271062,4832.691697106504,15035.202928528079,41838.254676410244,23972.74574604283,30102.79560327163,1735.862306711524,34213.61824710165,23385.286712654233,13833.53165632614,20243.81839251032,52421.52794292331
218,12412.862954896746,10683.806104556066,44588.558229805974,34360.401005828906,56787.121516342006,35163.04692930105,11258.333747509327,14286.698915684517,17307.728731224186,92385.54533921853,66287.69435950498,28684.013569054165,30840.021696001968,20025.611334466797,98475.67063467028,43197.95846377269,25319.005088997237,26640.407103117235,86551.76729656353,31461.023035235496,4598.5856245295845,14655.943466904178,41034.3222207245,23336.514814276787,29445.223427584013,1706.353956100326,33878.015189230064,23267.04974571025,13799.486088467918,20218.38486739566,52255.24755859671
219,12338.90425584568,10443.905996636087,44807.104434403824,35158.43772456876,56524.11967347773,35166.55311785802,11217.824779448398,14158.286694739698,15408.477179077154,89882.15065404808,64016.79446812179,28049.23369399249,29698.10099774051,19743.89619573741,97808.74145165362,42039.99989428103,24212.8894216715,26435.2563081431,82810.19782217224,30982.64680267551,4435.466155545747,14600.721202505303,40340.662434234946,22886.260403169512,28451.18661743317,1684.9567150741993,33633.11580349781,23242.582220619093,13738.709687628796,20194.435979567294,51921.16980677559
220,12744.703012641614,10424.870744447633,48654.03638859145,35147.36742490523,56712.85405823132,35331.7463401974,11199.689525299566,14141.597872819868,14848.28359869724,88124.95812641855,62750.559829185455,27672.866437191136,29229.64172750199,19359.887277545284,96808.96072057809,41272.2659490244,22673.49790138593,26291.27863601059,80953.965227629,30774.331315868847,4419.023326318716,14564.502487681033,40005.23655849128,22575.62307865936,27783.159772649455,1671.0501929297877,33473.24127931755,23217.119943506677,13783.170525922596,20157.120422303247,51439.859675760534
221,13093.295483436335,10364.786762478076,49513.69764750037,35154.085692289475,57772.33778503949,35838.36086539802,11347.858133533688,14366.473004977195,14805.30654832184,87345.93620541674,62674.41703849959,27849.784517389173,29171.702085525765,19313.033243951173,98963.27108934784,41272.2659490244,24433.684184856764,26378.570925530046,79107.59119514002,30680.359727378418,4497.728945696501,15213.675850837351,40423.700347278434,22668.824410502726,28117.719751661632,1672.5931786481376,33491.00783462215,23347.39709308895,13781.588700587146,20175.156856599013,51921.16980677559
222,13712.969425683737,11048.269067135181,51933.8674481966,35646.51304283482,60818.889030824,37394.013840398235,11600.67826171152,14957.018005917407,14904.184868722496,87654.557411131,64423.65616774381,29139.33659934732,30287.804015735062,20201.327190786626,101381.74419319503,41655.70639650553,26430.365702144798,26734.535727995306,80953.965227629,31284.163700493704,4704.989132183667,16540.638899030535,42432.651576597826,22544.55402750577,28783.580178474396,1721.5263939863053,34050.87913017142,23594.291787281167,13862.94725502673,20261.83869870372,52088.46307808877
223,14883.926903123564,12000.298510405604,55392.38298642244,36552.69806328838,64393.165361088526,37480.27465514483,12202.941810655686,16023.073697789847,16044.825454276996,92728.53381165321,70760.26290614212,32193.957435170512,33393.17502466298,22826.669102847893,105830.96192680132,44363.451604455855,28219.022884820217,27004.377307374474,86551.76729656353,32955.81104608284,4972.77904543665,17717.16654486377,43752.46967263328,23010.488448408592,29445.223427584013,1838.322044317303,35360.508790563326,23999.2272727419,14133.37107655215,20425.30334242358,52752.594843071354
224,16478.497719073963,13393.29102528021,58191.01360377206,36762.681306272425,63948.98332906063,37815.52138074753,12599.883420904995,16432.454397107347,18713.918116407018,100285.90321183666,82762.32346730761,35454.08914767841,36928.84302313999,25837.700609867683,106542.64851774085,48301.545959514864,31378.501562725487,28823.04006218095,113763.12521970557,34564.86707839476,5457.163621503495,20024.500625830042,41523.373882237654,24949.62540600139,31081.81832592476,1905.197560785654,36094.46250001939,24116.737422193408,14098.802180350884,20042.450882453595,53081.69992294548
225,17916.35316445607,15291.3939106575,62008.393627679245,36838.06696145811,64704.54644669537,38661.12593314247,12627.158566582671,16391.039199621297,22167.90838548271,104802.39148520968,92197.85648543776,36786.115529141,39688.71747993639,29386.56613315734,107611.1373057855,50702.55482664851,34572.76561981594,30810.531641253423,142591.26885900172,35726.90125953046,5948.246351900465,20990.867577492154,44195.67518513883,25925.63680129056,35231.70985095788,2075.2424947650134,37912.91885253279,24565.26663778088,14158.885212171477,20316.174273229295,53391.259262056185
226,18935.730833345962,16036.545331522706,63474.41181927015,37931.951464522535,66393.06435368476,39445.74796668299,12781.787723264368,16517.60439590729,26087.425426182028,109633.82500829971,97801.08750800135,37190.8703831214,41447.66356125966,30692.66077469463,107444.14115394621,55175.97670268272,35721.5062867848,31401.245483189992,153242.02029809376,36073.28524694125,6290.512491230956,22052.870974493297,45533.88054811497,29080.489451411533,36169.953459566874,2117.6731521867096,38356.673831752145,24682.661754475295,14104.639795159115,20360.23121339198,53896.10722795782
227,19637.93462077338,16336.721213482277,65786.07128477059,38165.74695049043,67218.97812085394,38301.70039015675,12837.45675104271,16536.281952342517,27799.452584042738,115454.56785303894,100079.34646712776,38113.27050065839,43424.13170342797,31828.375785837146,108620.08944907504,56825.0066319551,36643.38656729622,33990.685784984766,159717.03089173196,36591.903792745434,6415.186035899322,21407.709800655255,48757.87435679839,30022.303660025995,36481.20860070261,2124.1323346897816,38423.89353635276,24645.02000382312,14161.403304508916,20424.539796758072,53771.61390898196
228,18616.77013083199,14689.272127253553,63249.261484706134,38177.47557047374,67236.06897609151,37146.76648291604,12866.580741036674,16472.310366249883,26612.494494844053,113433.86049336953,88657.26788683888,37857.14995164519,42063.233482377495,31333.73189638246,107846.1356369542,59421.16612575919,35261.523834690845,31098.221866188098,132122.70458159648,36039.21549228172,6244.932302885271,21341.465386937936,50619.57964285417,30562.384629124088,35231.70985095788,2081.71167185839,37980.82330597562,24738.85094405661,14216.30362202204,20387.795885004092,53255.83290408404
229,17951.07701416493,14558.492721575121,60190.473763233655,36561.26880136655,63784.46538233392,37633.04140042678,12482.546716910168,16184.157343093551,24689.74262227524,102711.84974755209,87878.60756725945,35898.09123548138,38878.63777615767,28659.172355855637,106777.50482166464,58069.41574284239,33428.1330065445,30509.793685096934,125932.13804885928,34913.16486440785,5872.424209925021,21484.597460280584,46878.08638040957,30222.930715901086,34917.435059647825,2006.7562538688567,37188.44317505131,24344.932941475123,14219.374782938836,20465.453597221665,52999.605638031186
230,18037.833685678594,15373.777675172367,62607.229113595735,37288.33755311632,63102.73758249882,38280.462115432834,12597.241385847905,16368.746206357797,25192.416239968854,109295.59360347343,92276.4418369753,36009.43947402092,38266.92306466519,28997.623630245213,108111.41017636673,53538.74766639511,33656.725698908376,30608.602911245776,146830.10703542232,35070.536389491615,5834.366575576261,21881.688432908864,47500.907858767794,29281.261308231078,35545.21421524307,2004.5541026466606,37164.9749581521,24172.326150456876,14182.883066926728,20529.535659802255,52752.594843071354
231,18097.168463217564,15031.728429631148,63421.18546135664,37402.178658964185,64438.702457618,39516.25863664199,12703.925481638707,16458.305421959743,24885.605237978274,110547.38014016756,91805.37119897337,36265.95042893161,39246.658796384676,29364.19185850812,109053.11847641358,55175.97670268272,34572.76561981594,29683.234055916073,155393.41604531338,35606.077847954926,5959.877046426923,21905.019457528473,49214.31384938244,28802.44561385032,35857.95866635492,2015.6182207087938,37282.774252808864,24131.35703843346,14059.06378427962,20532.82205545998,53604.27459520284
232,18497.050024347063,15259.133243684306,64449.78376127726,37447.74824257013,66317.24532166799,40570.76980309417,12765.865108108512,16712.899343838257,24900.1891477916,110924.06350707464,91851.31417796088,36985.8007345592,40231.40467958657,29681.386958408308,112583.17178884475,55587.13494190975,35721.5062867848,30875.841163643505,157551.76994184122,35750.38077913564,6187.7697873179895,22334.852419622082,49615.45000172049,29126.824205124503,36169.953459566874,2026.7512142815785,37401.02975979671,24136.222874184987,13770.905867592086,20476.092076848185,54347.109554004375
233,19513.86517512261,16008.321310292931,69129.47605805164,38363.53986266459,69969.49002827532,42708.48270787443,13063.791649888459,17726.03203622851,25930.54497398155,112383.55602896263,90603.3953640148,38507.17723388143,42441.440504612576,31861.04496037122,114169.64754249345,54765.555985490144,38030.901390226034,33530.61391752916,164068.0740647857,37168.271111193375,6728.285437850661,23274.161236021406,50995.507774358084,28416.172317071763,36791.733854846156,2109.6515181699947,38273.07249376356,24660.6638527465,14061.464647986035,20836.31910603367,54778.66321835234
234,20269.779194565366,15696.830160525578,72512.6151596801,39631.4248484832,71873.00962123401,40543.30325779701,13679.40942132892,17423.298049288194,26712.416265997254,112546.29776707964,87402.81947856545,40395.27382405126,47173.661945249674,32334.60330880002,118388.83260939174,59421.16612575919,42229.320933551695,36527.56084528107,153242.02029809376,38017.069839428055,7214.328737418394,22545.3149195434,55127.6462787713,30176.634856860393,38026.72333271323,2220.4519230881588,39416.176431932116,25347.75715144347,14314.114070287837,21077.140892686926,55286.77852203608
235,19944.60811673323,14901.73652444887,66390.88480198107,38993.7864537634,71850.28734485985,39949.90813825989,13313.14717493306,17348.557450309654,26107.34242375414,113245.12787591209,84915.90661123926,41838.73120915782,48210.6483194179,31820.65761398762,113658.98200759616,66549.06446605855,40863.73037180409,34747.516087497905,172941.06185474125,38481.525961775995,7496.048876752374,20791.519199182254,60006.81303399364,31040.560955061603,39408.40329938864,2258.1332827451724,39799.37270232414,25518.230109586515,14520.658065881493,20849.659960186687,56401.38971835703
236,19550.194587870978,14421.965223920139,65180.345994560674,38420.906714716584,69351.9364560489,38570.62339745109,13128.539744954867,17042.08714265985,25651.957049648645,111376.56749410833,82131.31384572234,38916.61809203162,44402.18684175653,30596.974308039447,107759.10662514847,63259.67879924142,39746.01473602575,32649.601694761648,161889.14870346992,37828.40912181731,7262.745199884558,20328.89166953988,52996.83208574652,31688.92105093455,38333.73776407936,2198.705402379314,39193.76945056077,25253.48329993188,14303.199949679078,20786.688992613857,55490.83175116259
237,18888.505046986324,14285.19577810115,63305.61012067604,38210.28010733951,69737.99790257467,37548.72474087928,12909.887178508001,16625.87083021714,24973.388073786868,108597.81554828564,79293.9137947408,36669.85854217465,42656.521824269046,28826.123774208212,106167.50875313728,60577.556552474256,37567.77866963102,30508.727827779927,155393.41604531338,37383.95686322202,6888.154054176976,18922.06109314655,50808.350232099685,30516.100523052886,38026.72333271323,2141.1052683780485,38600.11531894832,25021.115616845516,14310.96199901062,20734.239867102417,53821.011715796485
238,17838.152016078624,13129.81527516742,59303.68128391839,37497.62737131613,66995.3099160633,37890.01259985771,12621.686595265643,16130.632026187639,24331.00280124854,107792.61785994694,78456.86084842509,34222.57711145103,41722.28830871224,26640.904163394855,100130.47960732886,57239.086930962694,34572.76561981594,30095.70209568634,132122.70458159648,36453.15399007225,6491.213499886049,17569.062544422322,45895.71969702774,30176.634856860393,37719.02450711643,2032.4624234184364,37461.587492222694,24684.388868842925,14175.20495592397,20633.392956189946,52999.605638031186
239,16232.34626565987,12005.347902220192,55261.97393514711,36317.99665457642,62848.27514654554,36903.04376635713,12192.481315352723,15253.174934750861,22512.844654263066,106464.87590324724,77700.78601858865,32571.048791696834,39454.648749725486,23448.972416048844,98713.2293318337,51509.0896626078,33428.1330065445,29712.244548071387,113763.12521970557,34801.84527479148,5977.306143337958,16899.963561607303,42460.77507041636,29296.703999365483,34286.53078976077,1900.9361003166716,36048.02338818408,24110.55111436457,14001.399858111956,20638.705617255444,52444.767233861305
240,14615.227346785976,11431.598573082247,51990.601249189065,35524.23434437839,59293.023446369945,35986.53463080913,11786.297636137786,14633.052060264394,20601.787349397626,97859.288807662,73638.36044049615,31765.613680622708,35900.77258660851,21662.736451041303,98199.69319694502,47507.49531737025,27323.113361954314,27989.215674435305,98001.40386735715,32954.084290613864,5305.798118091198,15651.25670121025,42910.53147937946,27364.900320992354,31406.267079390258,1789.9868719927827,34822.94598791422,23686.348378791343,13882.950560028063,20242.246145073823,54202.177860246535
241,16904.48087722503,13894.124170206616,55570.80041423957,36262.36779994956,57903.81647625125,37744.08275025821,11511.231566709062,14516.335385568538,20171.782396439852,95335.42490525555,67658.25573926183,34526.28267543072,32513.935781886215,20859.601837734022,102848.49267421695,46766.770234273776,27685.517236051943,28229.317649580447,97179.96958057408,32148.69056491231,5106.28671498282,16679.881340520726,44620.85517991247,26110.035029453687,31096.562371983644,1811.783440519121,35066.11212838408,23904.01111297265,14405.737406008358,20899.66912516063,54126.45622046596
242,15181.31438366038,13900.735843265016,49591.9277167879,35314.80882302874,57181.01072618971,37337.221559816884,11359.51887841556,14580.883148100116,18877.79933636451,94617.71393636649,64271.2493267756,32438.16850888352,30705.88703644123,20523.224435228814,102205.13491139209,47189.34077664456,26521.37922307434,27722.18264228676,93113.79024798902,31487.145641485266,4858.927106048514,16259.135252341672,43763.45436439012,25417.08095188518,30417.282133535344,1780.984487867351,34722.146916258316,23783.151454225605,14370.283588242324,20873.411615372865,53954.76782648446
243,15090.860612779275,13588.601010759563,49830.24186886374,36135.01211900524,56916.28481807246,37340.944540343764,11318.645832922923,14449.826729858612,16806.25718040107,92053.83360940022,62069.42929780206,31720.308837546825,29568.93297359969,20234.509003655756,101512.9478291691,45924.389758489306,25362.73523313029,27508.701377324476,89088.5493301114,31008.37220525047,4686.572892365501,16197.872306845908,43023.660290366985,24926.684124975316,29390.429741674958,1758.6513991113793,34471.14542152493,23758.141198894016,14306.99325192604,20848.686841527164,53609.824717846626
244,15587.165012964999,13563.834180494001,54095.76518129288,36123.634326407126,57106.23963802208,37516.351863692806,11300.347586797994,14432.794260445718,16195.24563959426,90254.18476498526,60841.71300789903,31294.682749065265,29102.511205972245,19840.957911429086,100475.30346642627,45085.71913476305,23750.23955493238,27358.877265860276,87091.58430145345,30799.88375065979,4669.199178977373,16157.691680854577,42665.925735211385,24588.351940988625,28700.349699982136,1744.1366496182657,34307.28733580924,23732.114126293374,14353.293154020721,20810.162350498922,53112.8607269607
245,16013.504360313063,13485.658710666434,55050.74658295683,36130.53920299041,58174.35004538158,38054.29099083582,11449.847871668873,14662.29990371927,16148.36992611073,89456.34054594791,60767.886450317106,31494.75581359356,29044.823564926122,19792.93960971098,102711.20173918807,45085.71913476305,25594.01531796466,27449.71419578988,85105.22527320357,30705.834136009747,4752.360589597442,16877.877149474272,43112.220932320466,24689.862634215067,29045.954320617147,1745.7471206577338,34325.49657681811,23865.281038875906,14351.64589857137,20828.783121623746,53609.824717846626
246,16771.384711268598,14374.939822435468,57745.61636057574,36636.6444065004,61243.154811943976,39706.13191106536,11704.940239979138,15265.005098475674,16256.217993308179,89772.41848703433,62463.914427969685,32953.084078389445,30156.071155085996,20703.306625772144,105221.26710117259,45504.58851163211,27685.517236051943,27820.133507700968,87091.58430145345,31310.139457521254,4971.354476055777,18349.99470534187,45254.78453972427,24554.512929698652,29733.796425593224,1796.820520257614,34899.31807343394,24117.65226640125,14436.36974206315,20918.273245671582,53782.55894138111
247,18203.50183521534,15613.628514124588,61610.82199935905,37567.9999733397,64844.269318386505,39797.72633855055,12312.616678379827,16353.012451629469,17500.33178913887,94968.98950711875,68607.76413498438,36407.49275675092,33247.93575707301,23393.885224374553,109838.98532317256,48462.52254134909,29559.115952710265,28100.93242789303,93113.79024798902,32983.17479946856,5254.304881782842,19655.220954673354,46662.381787327184,25061.987717112577,30417.282133535344,1918.7244433834296,36241.579514076824,24531.56989176234,14717.979287478327,21087.033748318234,54468.29055418509
248,20153.71114244073,17426.055732609933,64744.720727587315,37783.81579227509,64397.95207322057,40153.701783346296,12713.125831544095,16770.822904209443,20411.551191078812,102708.95589896583,80244.72683545455,40094.3095126033,36768.225827869865,26479.73735482877,110577.62486299814,52764.486873467016,32868.63510124732,29993.444838019455,122388.20893590189,34593.56685753906,5766.112106562695,22214.95086762536,44285.03212934836,27174.008360305415,32107.905024666146,1988.524883686244,36993.821001280805,24651.68661100086,14681.980494584153,20691.777795020065,54808.09926249162
249,21912.25271612279,19895.68374296076,69009.78280159384,37861.295388640385,65157.48002362779,41051.59110983836,12740.646114668207,16728.554906636073,24178.870186074113,107334.56907121991,89393.23472970011,41600.671100257074,39516.096570001544,30116.788049983417,111686.57938983294,55387.34289880284,36214.591551706195,32061.64163177666,153401.99183037196,35756.56589481845,6284.99669083794,23287.027258063717,47135.06424364389,28237.036016382437,36394.79459950465,2166.007045915814,38857.58746693982,25110.164947642075,14744.54878158905,20974.369161337876,55127.72653536042
250,23158.98305732867,20865.202748014937,70641.68962630567,38985.564051676076,66856.5042103934,41884.72729300013,12896.665012657239,16857.72626725294,28453.946213600288,112282.73702662662,94826.0177155375,42058.400145970845,41267.39234432666,31455.33762104115,111513.25877045134,60274.097663450055,37417.88475973542,32676.34233631567,164860.2423833039,36103.237490566185,6646.639673629115,24465.201621882774,48562.27166814495,31673.159440876723,37364.011920039935,2210.2934862571587,39312.399400201306,25230.16408250637,14688.059574611878,21019.853439758786,55648.99389243018
251,24017.79995533746,21255.76259165152,73211.70920791363,39225.8535316866,67690.58348839529,40669.94184151137,12952.834370057135,16876.788422162284,30321.279914422368,118244.11744992205,97034.97295236992,43101.52370931901,43235.264095610575,32619.273826475226,112733.74250392438,62075.49379536642,38383.544209298205,35370.930925363704,171826.16343958568,36622.28665390151,6778.371409222975,23749.46722998367,52000.688541669806,32698.94106133295,37685.54235320925,2217.0351729987337,39381.29400473387,25191.687375465855,14747.171031487227,21086.245465620683,55520.45162279958
252,22768.884276854533,19112.261077417956,70401.47257718431,39237.90793036484,67707.46480882714,39443.59694403158,12982.220114126447,16811.499566624694,29026.64692262236,116174.58687342028,85960.34941391363,42811.88218103439,41880.28492420854,32112.338612900952,111930.47756271416,64911.53187263764,36936.05820276523,32361.01396978822,142139.74117078778,36069.13944722754,6598.479036699732,23675.976438703387,53986.21309567588,33287.17292977547,36394.79459950465,2172.759164379501,38927.18388206451,25287.599641397926,14804.342228058633,21048.311140033842,54987.89564672519
253,21954.72105569574,18942.10355543712,66983.20582676084,37576.80877556094,64232.58047518777,39959.938840414594,12594.734554997061,16517.413047113754,26929.472614679205,105193.51681700161,85205.37562844538,40596.42245812176,38709.54020243685,29371.319385131334,110821.37562978771,63434.883166705986,35015.6014847204,31748.691738940284,135479.8296328706,34942.153840947656,6204.882001025934,23834.765515959414,49995.87864431338,32917.455015147316,36070.144830137266,2094.5254331869073,38115.06017393699,24884.94388493835,14807.540423486815,21128.484774221586,54723.33498924873
254,22060.82714177069,20002.873534415947,69676.51325920138,38324.07287078745,63543.74743062039,40647.39037802446,12710.460050995973,16705.80286771408,27477.746269406936,111936.33346112682,89469.4295464139,40722.343920131156,38100.486064447985,29718.1807792068,112205.79856245426,58485.59279724015,35255.04981456178,31851.513268785486,157962.20245555785,35099.65603420391,6164.669795311445,24275.29367752247,50660.12305899327,31891.831105358546,36718.64850817033,2092.22696682672,38091.00720417221,24708.508389347797,14769.539275882209,21194.642940572638,54468.29055418509
255,22133.39540543211,19557.832117422335,70582.05680624399,38441.07607131871,64889.03935727207,41959.597724788466,12818.102978212484,16797.206239846033,27143.102907489774,113218.36497377779,89012.68868797732,41012.42695051795,39075.96056314602,30093.857800687558,113183.1711787884,60274.097663450055,36214.591551706195,30888.568358835793,167174.7487025178,35635.642161571785,6297.285838308702,24301.17684810937,52487.48515052714,31370.326614993795,37041.71741707372,2103.774994461986,38211.74168028769,24666.63051454858,14640.598372291704,21198.0358074977,55347.66985933991
256,22622.462892747008,19853.70928130045,71732.76918736627,38487.91141334271,66785.33223601435,43079.31061935898,12880.599291786539,17057.042626616367,27159.009796676146,113604.14955646051,89057.23410000066,41826.491044404414,40056.42342232479,30418.934829112754,116846.91444365945,60723.24588605143,37417.88475973542,32129.603149818435,169496.74071122627,35780.064909855944,6538.080357841123,24778.028596505937,52915.300275688045,31723.625167887825,37364.011920039935,2115.394910005166,38332.94373608565,24671.604282598008,14340.521184311672,21139.46791484644,56114.66436435283
257,23866.059195234433,20828.48037962765,76942.64797868584,39429.140416458264,70466.85873164101,45349.20095387802,13181.203471022125,18091.0372175603,28282.834351239326,115098.9055317726,87847.27647504963,43546.984835542215,42256.84698423606,32652.75479191881,118493.47310520799,59825.75510805736,39836.95071825105,34892.1771177055,176507.08601378897,37199.13253963883,7109.196427009739,25820.087002642762,54387.143651781276,30949.615136355795,38006.31880403503,2201.9210113084273,39226.71498439886,25207.6782308746,14643.098544551503,21511.36542814866,56560.25363724744
258,24790.565364187973,20423.198203214477,80710.070825854,40732.242667103616,72387.25165360053,43050.14578363514,13802.354154009578,17782.069490684702,29135.633097206977,115265.57934601624,84744.0608222716,45682.1949310727,46968.48624376567,33138.08051334901,122872.44687811322,64911.53187263764,44234.748990920714,38010.81977878767,164860.2423833039,38048.636039455094,7622.756281236551,25011.513275229907,58794.10458298666,32867.03165046159,39282.07829937781,2317.567475925684,40398.30141471193,25910.012397203805,14906.198476216105,21759.98925798133,57084.89459715482
259,24392.87110308311,19388.69921497,73879.38806361899,40076.892981169156,72362.13621453273,42420.06031080288,13432.800097814974,17705.78987237982,28475.669981599458,115981.29420254314,82332.79884530455,47314.571578111856,48000.96238069608,32611.363867051146,117963.46767795479,72698.03002587211,42804.30790430397,36158.49351005972,186052.78969787405,38513.47780738076,7920.425550245685,23065.872458129146,63997.77751024606,33807.98104882644,40709.37089466,2356.896899220874,40791.045709913255,26084.266727971004,15121.285891145993,21525.13849369583,58235.75678084
260,23910.491187943182,18764.46717176719,72536.85187115821,39488.100712429536,69844.3134530302,40955.492690562336,13246.533494517922,17393.008888432698,27978.974323458588,114067.58669527929,79632.91227306314,44010.01318822113,44209.06531043984,31357.273457217183,111840.15259376008,69104.71342718563,41633.51307505061,33975.39001099531,174162.9628907521,37859.818673739326,7673.913763354739,22552.63879337753,56521.57308621109,34514.14566569087,39599.22802659579,2294.8698310970276,40170.35276307924,25813.647395487733,14894.832907436316,21460.12741914231,57295.58433868595
261,23101.22446349368,18586.515988532155,70446.22754259944,39271.623658762364,70232.01689337664,39870.40877764617,13025.9157714986,16968.222067356925,27238.84896321471,111221.6960773845,76881.82479176667,41469.19843432518,42470.99283569232,29542.41935163933,110188.27782931125,66174.76985558239,39351.83476458113,31747.58260081419,167174.7487025178,37414.99737910426,7278.1157462740985,20991.91711958267,54187.53853790804,33236.76236589481,39282.07829937781,2234.7504491900163,39561.90667023243,25576.12541224061,14902.916023677393,21405.97906887364,55571.45601608709
262,21816.610298817857,17083.246553223755,65987.08587926,38539.176004103,67466.93158001752,40232.79888655722,12735.124963592743,16462.785564874786,26538.189710927196,110397.04364655547,76070.23465980944,38701.61755700613,41540.82264719131,27302.899580485253,103922.61470323424,62527.83406869555,36214.591551706195,31317.78531067732,142139.74117078778,36483.42164497903,6858.703045019586,19490.916078632577,48948.176204243195,32867.03165046159,38964.2215844049,2121.3559093882923,38395.01037341564,25231.929507131877,14761.543569967926,21301.864962063377,54723.33498924873
263,19852.660320091964,15620.198294696871,61476.65422457261,37326.77940732383,63285.80756241374,39184.804550823545,12302.062168579667,15567.260335903546,24555.097348343097,109037.22152092913,75337.15932255943,36833.93771490841,39283.04589126121,24031.652049581437,102451.69041628456,56268.399517583464,35015.6014847204,30918.756867553373,122388.20893590189,34830.741820840245,6315.70165532932,18748.62535655383,45284.77848556485,31908.650589064742,35418.41287016072,1984.0770403980544,36946.22477538624,24645.363080615887,14580.549254047126,21307.349740492544,54150.451333025805
